Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-10-21 00:00:00,0.0,0.0,0.0,0.0,6.75,6.5,6.12,7.37,3.979,117.4,0.0,9.18,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:00:30,0.0,0.0,0.0,0.0,6.75,6.5,6.12,7.5,4.096,106.6,0.0,9.13,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:01:00,0.0,0.0,0.0,0.0,6.75,6.44,6.06,7.44,3.959,105.0,0.0,9.2,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:01:30,0.0,0.0,0.0,0.0,6.75,6.44,6.12,7.44,4.449,113.3,0.0,9.16,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:02:00,0.0,0.0,0.0,0.0,6.75,6.44,6.19,7.44,4.175,87.5,0.0,9.14,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:02:30,0.0,0.0,0.0,0.0,6.75,6.44,6.12,7.44,4.39,108.0,0.0,9.16,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:03:00,0.0,0.0,0.0,0.0,6.75,6.44,6.19,7.37,3.998,111.3,0.0,9.1,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:03:30,0.0,0.0,0.0,0.0,6.69,6.37,6.06,7.31,4.684,107.0,0.0,9.08,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:04:00,0.0,0.0,0.0,0.0,6.75,6.37,6.06,7.37,4.547,143.1,0.0,9.04,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:04:30,0.0,0.0,0.0,0.0,6.75,6.44,6.12,7.44,4.39,105.2,0.0,9.03,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:05:00,0.0,0.0,0.0,0.0,6.69,6.37,6.12,7.44,4.194,121.2,0.0,9.04,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
