Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-12-04 00:00:04,0.0,0.0,0.0,0.0,-2.31,-2.25,-2.44,-2.25,9.72,142.2,0.0,-2.732,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:00:34,0.0,0.0,0.0,0.0,-2.31,-2.25,-2.44,-2.25,8.37,150.4,0.0,-2.657,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:01:04,0.0,0.0,0.0,0.0,-2.31,-2.25,-2.5,-2.31,4.861,175.1,0.0,-2.616,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:01:34,0.0,0.0,0.0,0.0,-2.44,-2.37,-2.62,-2.37,6.84,119.5,0.0,-2.716,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:02:04,0.0,0.0,0.0,0.0,-2.44,-2.44,-2.75,-2.44,5.508,152.8,0.0,-2.679,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:02:34,0.0,0.0,0.0,0.0,-2.5,-2.44,-2.75,-2.5,5.9,145.7,0.0,-2.598,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:03:04,0.0,0.0,0.0,0.0,-2.56,-2.5,-2.75,-2.5,9.6,128.7,0.0,-2.655,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:03:34,0.0,0.0,0.0,0.0,-2.56,-2.5,-2.81,-2.56,3.92,146.2,0.0,-2.654,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:04:04,0.0,0.0,0.0,0.0,-2.62,-2.56,-2.87,-2.62,6.39,146.4,0.0,-2.565,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04 00:04:34,0.0,0.0,0.0,0.0,-2.62,-2.56,-2.87,-2.62,5.566,88.6,0.0,-2.493,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
