Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-11-30 00:00:00,0.0,0.0,0.0,0.0,3.5,3.56,3.5,3.62,2.901,138.4,0.0,3.558,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:00:30,0.0,0.0,0.0,0.0,3.5,3.56,3.5,3.62,4.645,149.7,0.0,3.584,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:01:00,0.0,0.0,0.0,0.0,3.5,3.56,3.5,3.56,4.057,138.0,0.0,3.616,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:01:30,0.0,0.0,0.0,0.0,3.5,3.56,3.5,3.56,5.037,156.3,0.0,3.624,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:02:00,0.0,0.0,0.0,0.0,3.5,3.56,3.5,3.56,5.214,159.8,0.0,3.532,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:02:30,0.0,0.0,0.0,0.0,3.5,3.56,3.44,3.56,5.586,145.3,0.0,3.489,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:03:00,0.0,0.0,0.0,0.0,3.5,3.56,3.44,3.56,6.546,122.7,0.0,3.443,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:03:30,0.0,0.0,0.0,0.0,3.5,3.56,3.44,3.56,6.37,116.5,0.0,3.421,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:04:00,0.0,0.0,0.0,0.0,3.5,3.5,3.44,3.56,5.625,156.3,0.0,3.424,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:04:30,0.0,0.0,0.0,0.0,3.5,3.5,3.44,3.56,7.487,152.0,0.0,3.425,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:05:00,0.0,0.0,0.0,0.0,3.44,3.5,3.44,3.56,5.508,156.5,0.0,3.433,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:05:30,0.0,0.0,0.0,0.0,3.44,3.5,3.44,3.56,7.742,131.7,0.0,3.467,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:06:00,0.0,0.0,0.0,0.0,3.44,3.5,3.44,3.5,3.097,125.4,0.0,3.425,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:06:30,0.0,0.0,0.0,0.0,3.44,3.5,3.44,3.5,5.429,141.7,0.0,3.44,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:07:00,0.0,0.0,0.0,0.0,3.44,3.5,3.37,3.5,4.155,147.0,0.0,3.478,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:07:30,0.0,0.0,0.0,0.0,3.44,3.44,3.37,3.5,6.546,144.0,0.0,3.456,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:08:00,0.0,0.0,0.0,0.0,3.44,3.44,3.37,3.5,4.724,146.5,0.0,3.46,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
