Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-11-16 00:00:02,0.0,0.0,0.0,0.0,3.81,3.19,3.0,4.12,2.92,96.0,0.0,6.052,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:00:32,0.0,0.0,0.0,0.0,3.81,3.12,3.0,4.12,3.332,42.86,0.0,5.954,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:01:02,0.0,0.0,0.0,0.0,3.75,3.06,2.87,4.0,3.646,44.84,0.0,5.956,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:01:32,0.0,0.0,0.0,0.0,3.75,2.94,2.81,4.0,4.234,111.9,0.0,5.924,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:02:02,0.0,0.0,0.0,0.0,3.69,2.94,2.75,3.94,0.647,33.22,0.0,5.909,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:02:32,0.0,0.0,0.0,0.0,3.69,2.94,2.81,4.0,5.527,50.88,0.0,5.924,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:03:02,0.0,0.0,0.0,0.0,3.69,2.87,2.81,4.0,5.664,33.28,0.0,5.895,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:03:32,0.0,0.0,0.0,0.0,3.75,3.12,2.94,4.0,3.881,22.43,0.0,5.861,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:04:02,0.0,0.0,0.0,0.0,3.75,3.06,2.87,4.06,4.038,69.0,0.0,5.905,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:04:32,0.0,0.0,0.0,0.0,3.69,3.0,2.87,4.0,4.43,60.66,0.0,5.936,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:05:02,0.0,0.0,0.0,0.0,3.69,3.0,2.87,4.06,1.882,59.0,0.0,5.886,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:05:32,0.0,0.0,0.0,0.0,3.69,2.94,2.81,4.0,5.292,47.23,0.0,5.839,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:06:02,0.0,0.0,0.0,0.0,3.69,3.0,2.87,4.06,5.135,71.86,0.0,5.873,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:06:32,0.0,0.0,0.0,0.0,3.62,2.94,2.75,4.0,4.665,82.9,0.0,5.83,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
