Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-11-11 00:00:00,0.0,0.0,0.0,0.0,2.19,1.62,1.44,2.37,5.743,116.4,0.0,4.917,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:00:30,0.0,0.0,0.0,0.0,2.12,1.62,1.37,2.31,5.214,128.0,0.0,4.89,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:01:00,0.0,0.0,0.0,0.0,2.06,1.56,1.25,2.25,4.508,134.8,0.0,4.925,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:01:30,0.0,0.0,0.0,0.0,2.0,1.44,1.19,2.12,6.076,127.1,0.0,4.93,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:02:00,0.0,0.0,0.0,0.0,2.0,1.44,1.12,2.06,4.665,125.5,0.0,4.877,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:02:30,0.0,0.0,0.0,0.0,2.0,1.44,1.19,2.12,7.507,149.0,0.0,4.864,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:03:00,0.0,0.0,0.0,0.0,1.94,1.37,1.12,2.12,4.488,164.0,0.0,4.813,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:03:30,0.0,0.0,0.0,0.0,1.94,1.37,1.19,2.12,6.252,167.5,0.0,4.849,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:04:00,0.0,0.0,0.0,0.0,2.0,1.44,1.25,2.12,6.39,132.3,0.0,4.855,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:04:30,0.0,0.0,0.0,0.0,1.94,1.37,1.19,2.12,6.194,127.0,0.0,4.834,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:05:00,0.0,0.0,0.0,0.0,1.94,1.37,1.19,2.12,7.036,142.9,0.0,4.859,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11 00:05:30,0.0,0.0,0.0,0.0,1.94,1.44,1.12,2.06,6.233,156.2,0.0,4.822,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
