Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-10-26 00:00:00,0.0,0.0,0.0,0.0,7.56,7.44,7.0,7.56,818383.0,0.706,189.5,0.0,98.54,166.76,178.13,128.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:00:30,0.0,0.0,0.0,0.0,7.56,7.5,7.0,7.56,818389.0,0.568,172.6,0.0,89.752,151.888,162.24399999999997,117.36800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:01:00,0.0,0.0,0.0,0.0,7.56,7.44,7.0,7.56,818395.0,0.0,182.1,0.0,94.69200000000001,160.248,171.17399999999998,123.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:01:30,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818401.0,0.392,195.2,0.0,101.50399999999999,171.77599999999998,183.48799999999997,132.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:02:00,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818407.0,0.529,178.2,0.0,92.664,156.816,167.50799999999998,121.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:02:30,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.62,818413.0,0.157,203.4,0.0,105.768,178.99200000000002,191.196,138.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:03:00,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.62,818419.0,0.098,203.4,0.0,105.768,178.99200000000002,191.196,138.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:03:30,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818425.0,0.314,186.9,0.0,97.188,164.472,175.686,127.09200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:04:00,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818431.0,0.0,208.1,0.0,108.212,183.128,195.61399999999998,141.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:04:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818437.0,0.0,208.1,0.0,108.212,183.128,195.61399999999998,141.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:05:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818443.0,0.0,186.8,0.0,97.13600000000001,164.38400000000001,175.592,127.02400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:05:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818449.0,0.451,187.4,0.0,97.44800000000001,164.912,176.156,127.43200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:06:00,0.0,0.0,0.0,0.0,7.69,7.56,7.0,7.62,818455.0,0.392,191.4,0.0,99.528,168.43200000000002,179.916,130.15200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:06:30,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818461.0,0.431,191.4,0.0,99.528,168.43200000000002,179.916,130.15200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:07:00,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818467.0,0.353,198.5,0.0,103.22,174.68,186.59,134.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:07:30,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.62,818473.0,0.372,198.6,0.0,103.272,174.768,186.684,135.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:08:00,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.62,818479.0,0.372,198.7,0.0,103.324,174.856,186.778,135.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:08:30,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818485.0,0.431,191.2,0.0,99.42399999999999,168.256,179.72799999999998,130.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:09:00,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.62,818491.0,0.314,186.3,0.0,96.876,163.94400000000002,175.122,126.68400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:09:30,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818497.0,0.0,166.2,0.0,86.42399999999999,146.256,156.22799999999998,113.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:10:00,0.0,0.0,0.0,0.0,7.62,7.56,7.06,7.62,818503.0,0.0,118.3,0.0,61.516,104.104,111.20199999999998,80.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:10:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818509.0,0.49,91.2,0.0,47.42400000000001,80.256,85.728,62.016000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:11:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818515.0,0.098,106.5,0.0,55.38,93.72,100.11,72.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:11:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818521.0,0.0,106.5,0.0,55.38,93.72,100.11,72.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:12:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818527.0,0.0,108.3,0.0,56.316,95.304,101.80199999999999,73.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:12:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818533.0,0.0,108.3,0.0,56.316,95.304,101.80199999999999,73.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:13:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818539.0,0.0,108.3,0.0,56.316,95.304,101.80199999999999,73.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:13:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818545.0,0.0,108.2,0.0,56.264,95.21600000000001,101.708,73.57600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:14:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818551.0,0.0,41.79,0.0,21.7308,36.7752,39.282599999999995,28.4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:14:30,0.0,0.0,0.0,0.0,7.62,7.56,7.06,7.62,818557.0,0.0,38.02,0.0,19.770400000000002,33.457600000000006,35.7388,25.853600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:15:00,0.0,0.0,0.0,0.0,7.69,7.56,7.0,7.62,818563.0,0.0,39.5,0.0,20.54,34.76,37.129999999999995,26.860000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:15:30,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.56,818569.0,0.412,13.93,0.0,7.2436,12.2584,13.094199999999999,9.4724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:16:00,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.56,818575.0,0.353,13.84,0.0,7.1968000000000005,12.1792,13.009599999999999,9.411200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:16:30,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.56,818581.0,0.0,21.15,0.0,10.998,18.612,19.880999999999997,14.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:17:00,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.56,818587.0,0.0,21.14,0.0,10.9928,18.6032,19.8716,14.375200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:17:30,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818593.0,0.0,21.14,0.0,10.9928,18.6032,19.8716,14.375200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:18:00,0.0,0.0,0.0,0.0,7.62,7.56,7.06,7.62,818599.0,0.0,21.14,0.0,10.9928,18.6032,19.8716,14.375200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:18:30,0.0,0.0,0.0,0.0,7.62,7.56,7.06,7.62,818605.0,0.0,21.15,0.0,10.998,18.612,19.880999999999997,14.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:19:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818611.0,0.0,21.15,0.0,10.998,18.612,19.880999999999997,14.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:19:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818617.0,0.0,21.14,0.0,10.9928,18.6032,19.8716,14.375200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:20:00,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818623.0,0.0,21.12,0.0,10.9824,18.5856,19.8528,14.361600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:20:30,0.0,0.0,0.0,0.0,7.69,7.56,7.06,7.62,818629.0,0.0,280.6,0.0,145.912,246.92800000000003,263.764,190.80800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:21:00,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818635.0,0.0,253.3,0.0,131.716,222.90400000000002,238.102,172.24400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:21:30,0.0,0.0,0.0,0.0,7.62,7.56,7.0,7.62,818641.0,0.039,217.6,0.0,113.152,191.488,204.54399999999998,147.96800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:22:00,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818647.0,0.549,205.3,0.0,106.75600000000001,180.66400000000002,192.982,139.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:22:30,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818653.0,0.392,194.2,0.0,100.984,170.896,182.54799999999997,132.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:23:00,0.0,0.0,0.0,0.0,7.62,7.5,7.0,7.56,818659.0,0.314,192.1,0.0,99.892,169.048,180.57399999999998,130.62800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26 00:23:30,0.0,0.0,0.0,0.0,7.56,7.5,7.0,7.56,818665.0,0.0,177.3,0.0,92.19600000000001,156.024,166.662,120.56400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
