Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-09-27 00:00:22,0.0,0.0,0.0,0.0,17.31,17.37,17.25,17.5,0.706,114.7,0.0,18.38,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:00:52,0.0,0.0,0.0,0.0,17.31,17.31,17.19,17.44,0.745,100.0,0.0,18.38,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:01:22,0.0,0.0,0.0,0.0,17.31,17.31,17.19,17.44,0.882,36.07,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:01:52,0.0,0.0,0.0,0.0,17.25,17.31,17.19,17.44,0.098,50.73,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:02:22,0.0,0.0,0.0,0.0,17.25,17.31,17.19,17.37,0.568,92.1,0.0,18.38,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:02:52,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.333,82.7,0.0,18.38,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:03:22,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.921,51.42,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:03:52,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.372,73.83,0.0,18.39,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:04:22,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.745,57.25,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:04:52,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.902,99.8,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:05:22,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.96,55.0,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:05:52,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,0.255,21.87,0.0,18.38,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:06:22,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,1.0,334.5,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:06:52,0.0,0.0,0.0,0.0,17.25,17.25,17.12,17.37,1.627,65.75,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:07:22,0.0,0.0,0.0,0.0,17.19,17.25,17.06,17.37,2.058,57.43,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:07:52,0.0,0.0,0.0,0.0,17.19,17.19,17.06,17.31,0.294,28.92,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:08:22,0.0,0.0,0.0,0.0,17.12,17.19,17.0,17.25,1.117,106.0,0.0,18.41,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:08:52,0.0,0.0,0.0,0.0,17.12,17.12,16.94,17.25,1.548,41.13,0.0,18.4,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:09:22,0.0,0.0,0.0,0.0,17.06,17.06,16.87,17.19,1.098,25.89,0.0,18.43,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:09:52,0.0,0.0,0.0,0.0,17.0,16.94,16.81,17.12,0.176,77.72,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:10:22,0.0,0.0,0.0,0.0,17.0,16.94,16.81,17.12,1.156,116.0,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:10:52,0.0,0.0,0.0,0.0,16.94,16.94,16.75,17.12,0.51,23.76,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:11:22,0.0,0.0,0.0,0.0,16.94,16.94,16.75,17.12,0.451,105.6,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:11:52,0.0,0.0,0.0,0.0,16.94,16.94,16.75,17.12,0.882,83.7,0.0,18.43,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:12:22,0.0,0.0,0.0,0.0,16.94,16.87,16.69,17.06,1.117,84.3,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:12:52,0.0,0.0,0.0,0.0,16.87,16.81,16.62,17.06,0.96,75.65,0.0,18.42,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:13:22,0.0,0.0,0.0,0.0,16.81,16.81,16.62,17.0,1.098,103.9,0.0,18.45,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:13:52,0.0,0.0,0.0,0.0,16.87,16.81,16.62,17.06,1.156,57.64,0.0,18.44,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:14:22,0.0,0.0,0.0,0.0,16.81,16.81,16.62,17.0,0.608,84.5,0.0,18.45,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:14:52,0.0,0.0,0.0,0.0,16.87,16.81,16.69,17.06,1.274,82.5,0.0,18.44,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:15:22,0.0,0.0,0.0,0.0,16.87,16.87,16.69,17.06,1.333,89.6,0.0,18.45,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:15:52,0.0,0.0,0.0,0.0,16.81,16.81,16.62,17.0,0.764,116.6,0.0,18.44,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:16:22,0.0,0.0,0.0,0.0,16.87,16.81,16.62,17.06,1.392,98.3,0.0,18.45,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:16:52,0.0,0.0,0.0,0.0,16.87,16.87,16.69,17.06,1.352,159.5,0.0,18.45,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:17:22,0.0,0.0,0.0,0.0,16.81,16.81,16.69,17.06,1.49,7.225,0.0,18.47,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27 00:17:52,0.0,0.0,0.0,0.0,16.87,16.87,16.69,17.06,0.549,46.76,0.003,18.46,0.0015600000000000002,0.00264,0.00282,0.00204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
