Timestamp,Panel 1 Watts,Panel 2 Watts,Panel 3 Watts,Panel 4 Watts,Temp 1 (C),Temp 2 (C),Temp 3 (C),Temp 4 (C),Wind Speed- m/s,Wind Direction- Degrees,Irradiance W/m^2,Ambient Temp,panel_1_theoretical_max_output_power,panel_2_theoretical_max_output_power,panel_3_theoretical_max_output_power,panel_4_theoretical_max_output_power,panel_1_output_efficiency,panel_2_output_efficiency,panel_3_output_efficiency,panel_4_output_efficiency,panel_1_output_watt_hours,panel_2_output_watt_hours,panel_3_output_watt_hours,panel_4_output_watt_hours,panel_1_output_watts_normalized,panel_2_output_watts_normalized,panel_3_output_watts_normalized,panel_4_output_watts_normalized,panel_1_output_watt_hours_normalized,panel_2_output_watt_hours_normalized,panel_3_output_watt_hours_normalized,panel_4_output_watt_hours_normalized
2021-11-24 00:00:01,0.0,0.0,0.0,0.0,-0.13,0.0,-0.13,-0.06,2.234,171.0,0.0,0.971,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:00:31,0.0,0.0,0.0,0.0,-0.13,0.0,-0.13,0.0,0.862,25.0,0.0,0.961,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:01:01,0.0,0.0,0.0,0.0,-0.19,0.0,-0.13,0.0,2.352,78.52,0.0,0.991,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:01:31,0.0,0.0,0.0,0.0,-0.13,0.0,-0.13,0.0,2.136,123.1,0.0,1.003,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:02:01,0.0,0.0,0.0,0.0,-0.19,0.0,-0.13,0.0,1.0,300.4,0.0,0.998,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:02:31,0.0,0.0,0.0,0.0,-0.13,0.0,-0.13,0.0,5.958,151.0,0.0,0.983,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:03:01,0.0,0.0,0.0,0.0,-0.13,0.0,-0.13,0.0,1.607,210.6,0.0,0.952,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:03:31,0.0,0.0,0.0,0.0,-0.13,0.0,-0.13,0.0,5.135,186.9,0.0,0.955,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:04:01,0.0,0.0,0.0,0.0,-0.19,0.0,-0.13,0.0,5.116,176.6,0.0,0.914,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:04:31,0.0,0.0,0.0,0.0,-0.19,0.0,-0.19,0.0,2.646,152.2,0.0,0.947,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 00:05:01,0.0,0.0,0.0,0.0,-0.19,0.0,-0.13,0.0,4.43,151.6,0.0,0.999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
